dev_id,time,no2,pm25,o3,humdity,so2,status,vin,no2_o3,temperature,co
0004a30b0024358c,2019-01-15T03:14:12.202075012Z,22,1.2,0,21,35,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:15:12.704581965Z,24,1.2,0,21,40,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:16:12.224774336Z,22,1.2,0,21,32,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:17:12.745047563Z,23,1.2,0,21,37,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:18:12.266444374Z,23,1.2,0,21,36,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:19:12.770414274Z,23,1.2,0,21,39,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:20:12.29353904Z,22,1.2,0,21,33,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:21:12.794536744Z,22,1.2,0,21,35,0,12,11,21.9,0
0004a30b0024358c,2019-01-15T03:22:12.327420426Z,22,1.2,0,21,36,0,12,12,21.9,0
0004a30b0024358c,2019-01-15T03:23:11.846420859Z,22,1.2,0,21,32,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:24:12.357964704Z,22,1.2,0,21,33,0,12,12,21.9,0
0004a30b0024358c,2019-01-15T03:25:11.872699799Z,22,1.2,0,21,36,0,12,12,21.9,0
0004a30b0024358c,2019-01-15T03:26:12.378142165Z,21,1.2,0,21,37,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:27:11.893898377Z,23,1.2,0,21,28,0,12,12,21.9,0
0004a30b0024358c,2019-01-15T03:28:12.426566689Z,23,1.2,0,21,33,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:29:11.929756395Z,21,1.2,0,21,37,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:30:12.451028637Z,24,1.2,0,21,36,0,12,14,21.9,0
0004a30b0024358c,2019-01-15T03:31:11.969747746Z,23,1.2,0,21,31,0,12,12,21.9,0
0004a30b0024358c,2019-01-15T03:32:12.47531108Z,23,1.2,0,21,31,0,12,12,21.9,0
0004a30b0024358c,2019-01-15T03:33:12.005717266Z,22,1.2,0,21,37,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:34:12.503166338Z,22,1.2,0,21,33,0,12,12,21.9,0
0004a30b0024358c,2019-01-15T03:35:12.023319093Z,24,1.2,0,21,35,0,12,14,21.9,0
0004a30b0024358c,2019-01-15T03:36:12.533987692Z,24,1.2,0,21,31,0,12,11,21.9,0
0004a30b0024358c,2019-01-15T03:37:12.055221882Z,22,1.2,0,21,37,0,12,12,21.9,0
0004a30b0024358c,2019-01-15T03:38:12.565452867Z,23,1.2,0,21,37,0,12,14,21.9,0
0004a30b0024358c,2019-01-15T03:39:12.086419548Z,23,1.2,0,21,35,0,12,12,21.9,0
0004a30b0024358c,2019-01-15T03:40:12.608246809Z,22,1.2,0,21,30,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:41:12.110156274Z,23,1.2,0,21,39,0,12,13,21.9,0
0004a30b0024358c,2019-01-15T03:42:12.621637199Z,22,1.2,0,21,32,0,12,11,21.9,0
0004a30b0024358c,2019-01-15T03:43:12.152724134Z,22,1.2,0,21,32,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T03:44:12.6599444Z,22,1.2,0,21,35,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T03:45:12.180534545Z,22,1.2,0,21,32,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T03:46:12.68342287Z,22,1.2,0,21,32,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T03:47:12.203423297Z,22,1.2,0,21,31,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T03:48:12.723004762Z,22,1.2,0,21,31,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T03:49:12.240674913Z,21,1.2,0,21,32,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T03:50:12.744946683Z,23,1.2,0,21,32,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T03:51:12.262952144Z,22,1.2,0,21,27,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T03:52:11.786579288Z,23,1.2,0,21,32,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T03:53:12.294604279Z,23,1.2,0,21,35,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T03:54:11.805127299Z,24,1.2,0,21,32,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T03:55:12.316455697Z,23,1.2,0,21,30,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T03:56:11.845154705Z,21,1.2,0,21,35,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T03:57:12.349561479Z,22,1.2,0,21,37,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T03:58:11.877936876Z,22,1.2,0,21,30,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T03:59:12.387142706Z,22,1.2,0,21,39,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:00:11.921854621Z,23,1.2,0,21,32,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:01:12.415302521Z,22,1.2,0,21,39,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:02:11.942005942Z,22,1.2,0,21,32,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T04:03:12.438714246Z,22,1.2,0,21,39,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T04:04:11.964728945Z,22,1.2,0,21,39,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:05:12.48337326Z,23,1.2,0,21,39,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:06:11.9921187Z,22,1.2,0,21,31,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:07:12.515341162Z,23,1.2,0,21,32,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T04:08:12.019442752Z,24,1.2,0,21,37,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T04:09:12.545499306Z,22,1.2,0,21,31,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:10:12.064040164Z,22,1.2,0,21,36,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T04:11:12.565574724Z,24,1.2,0,21,39,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T04:12:12.162779427Z,22,1.2,0,21,30,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:13:12.607857461Z,22,1.2,0,21,31,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:14:12.15737242Z,22,1.2,0,21,33,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:15:12.629424327Z,22,1.2,0,21,27,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:16:12.16946708Z,22,1.2,0,21,31,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:17:12.664709737Z,23,1.2,0,21,32,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T04:18:12.213129165Z,23,1.2,0,21,39,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T04:19:12.698061799Z,24,1.3,0,21,33,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T04:20:12.221990437Z,22,1.4,0,21,33,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T04:21:11.732787349Z,23,1.2,0,21,32,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:22:12.246141204Z,21,1.2,0,21,31,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T04:23:11.76353353Z,23,1.2,0,21,27,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T04:24:12.275248631Z,22,1.2,0,21,30,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:25:11.782658134Z,24,1.2,0,21,27,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T04:26:12.308315486Z,24,1.2,0,21,31,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:27:11.818818089Z,22,1.3,0,21,33,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T04:28:12.327148681Z,23,1.2,0,21,32,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:29:11.844101093Z,22,1.2,0,21,36,0,12,12,21.8,0
0004a30b0024358c,2019-01-15T04:30:12.362400507Z,22,1.2,0,21,30,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T04:31:11.880998872Z,23,1.2,0,21,31,0,12,14,21.8,0
0004a30b0024358c,2019-01-15T04:32:12.398523262Z,22,1.2,0,21,35,0,12,13,21.8,0
0004a30b0024358c,2019-01-15T04:33:11.908809258Z,22,1.3,0,21,36,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:34:12.42023125Z,22,1.2,0,21,36,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:35:11.940739951Z,24,1.2,0,21,33,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T04:36:12.448405825Z,22,1.2,0,21,36,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:37:11.961151702Z,22,1.2,0,21,30,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T04:38:12.483904864Z,23,1.2,0,21,33,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T04:39:12.013738594Z,23,1.2,0,21,33,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:40:12.512612383Z,21,1.2,0,21,28,0,12,11,21.7,0
0004a30b0024358c,2019-01-15T04:41:12.314019902Z,22,1.2,0,21,30,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T04:42:12.543357669Z,22,1.2,0,21,31,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T04:43:12.065916264Z,22,1.2,0,21,36,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T04:44:12.574610771Z,22,1.2,0,21,31,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T04:45:12.091033767Z,23,1.2,0,21,30,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T04:46:12.617491049Z,22,1.2,0,21,31,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T04:47:12.125570875Z,22,1.2,0,21,30,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T04:48:11.64040072Z,23,1.2,0,21,27,0,12,15,21.7,0
0004a30b0024358c,2019-01-15T04:49:12.155915148Z,23,1.3,0,21,33,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:50:11.687297928Z,24,1.2,0,21,31,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:51:12.178777878Z,22,1.2,0,21,27,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:52:11.69180333Z,23,1.2,0,21,31,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:53:12.223250647Z,23,1.2,0,21,31,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:54:11.740616158Z,23,1.2,0,21,27,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:55:12.245201906Z,22,1.2,0,21,30,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T04:56:11.777002885Z,22,1.2,0,21,31,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T04:57:12.283151883Z,21,1.2,0,21,30,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:58:11.795521033Z,22,1.2,0,21,27,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T04:59:12.307672226Z,24,1.2,0,21,36,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:00:11.834691049Z,22,1.2,0,21,36,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:01:12.325072238Z,22,1.2,0,21,31,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:02:11.847359108Z,22,1.2,0,21,33,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:03:12.367084446Z,23,1.2,0,21,33,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:04:11.888957403Z,22,1.2,0,21,33,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:05:12.407617806Z,21,1.2,0,21,28,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:06:11.926782175Z,23,1.2,0,21,31,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:07:12.430084182Z,24,1.2,0,21,35,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:08:11.951211015Z,22,1.3,0,21,30,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:09:12.463044329Z,23,1.3,0,21,33,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:10:11.969375929Z,21,1.2,0,21,31,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:11:12.482237792Z,22,1.2,0,21,36,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:12:12.01416022Z,24,1.2,0,21,30,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:13:12.609501552Z,22,1.2,0,21,28,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:14:12.060051046Z,22,1.2,0,21,31,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:15:12.554415211Z,24,1.2,0,21,26,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:16:12.072275884Z,22,1.2,0,21,32,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:17:11.58869201Z,23,1.2,0,21,28,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:18:12.104697975Z,22,1.2,0,21,28,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:19:11.627771616Z,22,1.2,0,21,28,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:20:12.1381886Z,22,1.2,0,21,32,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:21:11.645524432Z,23,1.2,0,21,37,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:22:12.16655746Z,22,1.2,0,21,27,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:23:11.683912116Z,22,1.2,0,21,30,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:24:12.191596612Z,22,1.2,0,21,33,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:25:11.714888261Z,22,1.2,0,21,35,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:26:12.21712088Z,23,1.2,0,21,31,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:27:11.74042006Z,21,1.2,0,21,30,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:28:12.313584523Z,23,1.2,0,21,26,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:29:11.842552288Z,23,1.2,0,21,35,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:30:12.316479839Z,21,1.2,0,21,28,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:31:11.875156467Z,23,1.2,0,21,31,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:32:12.329120471Z,22,1.2,0,21,32,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:33:11.839667141Z,22,1.2,0,21,31,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:34:12.345858836Z,22,1.2,0,21,28,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:35:11.880889498Z,23,1.2,0,21,37,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:36:12.36907981Z,22,1.3,0,21,32,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:37:11.898985006Z,22,1.2,0,21,32,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:38:12.398299779Z,23,1.2,0,21,32,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:39:11.921394955Z,25,1.2,0,21,33,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:40:12.434785683Z,22,1.2,0,21,30,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:41:11.949930701Z,22,1.2,0,21,30,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:42:12.472682532Z,23,1.2,0,21,32,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:43:11.991353765Z,23,1.2,0,21,24,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:44:12.493292627Z,22,1.3,0,21,30,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:45:12.018286283Z,24,1.2,0,21,24,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:46:11.634866905Z,24,1.2,0,21,30,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:47:12.049610477Z,21,1.2,0,21,27,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:48:11.564573108Z,23,1.2,0,21,28,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:49:12.10528476Z,22,1.2,0,21,33,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:50:11.594820368Z,23,1.2,0,21,33,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:51:12.10248855Z,24,1.2,0,21,32,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:52:11.629567773Z,21,1.2,0,21,26,0,12,11,21.7,0
0004a30b0024358c,2019-01-15T05:53:12.149686758Z,22,1.2,0,21,30,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:54:11.680441601Z,23,1.2,0,21,27,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:55:12.172111865Z,23,1.2,0,21,30,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T05:56:11.680165372Z,24,1.2,0,21,33,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:57:12.190346635Z,22,1.2,0,21,32,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T05:58:11.708751678Z,22,1.2,0,21,30,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T05:59:12.231713455Z,22,1.2,0,21,32,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T06:00:11.753988323Z,23,1.2,0,21,30,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T06:01:12.262436163Z,24,1.2,0,21,27,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T06:02:11.779907315Z,23,1.2,0,21,31,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:03:12.29748247Z,22,1.2,0,21,32,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T06:04:11.814598511Z,22,1.2,0,21,35,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T06:05:12.325281343Z,22,1.2,0,21,35,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:06:11.845787494Z,22,1.2,0,21,37,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T06:07:12.345337365Z,23,1.2,0,21,31,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:08:11.867013154Z,22,1.2,0,21,28,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:09:12.388198926Z,24,1.2,0,21,35,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T06:10:11.90879898Z,22,1.2,0,21,30,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:11:12.419143601Z,22,1.3,0,21,36,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:12:11.929257315Z,24,1.3,0,21,31,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T06:13:11.445347522Z,22,1.2,0,21,33,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:14:11.953653477Z,22,1.2,0,21,27,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T06:15:11.481566068Z,24,1.2,0,21,27,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T06:16:12.002510232Z,22,1.2,0,21,32,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:17:11.523048584Z,22,1.3,0,21,31,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:18:12.022833621Z,22,1.3,0,21,23,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T06:19:11.544785775Z,22,1.2,0,21,24,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:20:12.052926864Z,22,1.2,0,21,27,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T06:21:11.562974033Z,22,1.2,0,21,22,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T06:22:12.088102072Z,21,1.2,0,21,27,0,12,12,21.7,0
0004a30b0024358c,2019-01-15T06:23:11.609002392Z,24,1.4,0,21,24,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:24:12.118910338Z,23,1.2,0,21,33,0,12,14,21.7,0
0004a30b0024358c,2019-01-15T06:25:11.636753259Z,24,1.2,0,21,30,0,12,13,21.7,0
0004a30b0024358c,2019-01-15T06:26:12.139440171Z,23,1.4,0,21,31,0,12,14,21.6,0
