dev_id,time,port,specHumid,pm25,pm25Min,o3,specO3max,pm25Count,specTemp,pm25Average,specStatus,pm10Average,specO3min,pmStatus,pm1Average,specO3Count,pm25Max,specO3Average
graqm0106,2018-09-29T03:46:23.560961966Z,2,52,6,5,26,91,72,15,6,1,6,-41,1,5,62,7,26
graqm0106,2018-09-29T03:47:24.918374313Z,2,52,7,5,25,73,71,15,7,1,7,-74,1,5,60,8,25
graqm0106,2018-09-29T03:48:26.283953221Z,2,52,6,5,26,70,72,15,6,1,6,10,1,5,61,8,26
graqm0106,2018-09-29T03:49:27.645882413Z,2,52,6,5,25,82,71,15,6,1,6,-56,1,4,62,7,25
graqm0106,2018-09-29T03:50:29.018737355Z,2,52,7,5,24,73,72,15,7,1,7,-48,1,5,60,8,24
graqm0106,2018-09-29T03:51:30.380967957Z,2,52,6,4,24,81,71,15,6,1,6,-21,1,5,62,7,24
graqm0106,2018-09-29T03:52:31.745832243Z,2,52,6,5,22,89,72,15,6,1,7,-85,1,5,60,8,22
graqm0106,2018-09-29T03:53:33.12010603Z,2,52,7,6,25,56,71,15,7,1,7,16,1,5,61,8,25
graqm0106,2018-09-29T03:54:34.57119768Z,2,52,7,6,24,98,72,15,7,1,7,-50,1,5,62,8,24
graqm0106,2018-09-29T03:55:35.84073291Z,2,52,6,5,22,73,72,15,6,1,7,-63,1,5,60,8,22
graqm0106,2018-09-29T03:56:37.21601783Z,2,52,6,5,24,62,71,15,6,1,6,-5,1,4,61,6,24
graqm0106,2018-09-29T03:57:38.58193275Z,2,52,7,5,25,84,72,15,7,1,7,-66,1,4,62,9,25
graqm0106,2018-09-29T03:58:39.965431333Z,2,52,6,5,24,90,71,15,6,1,7,-43,1,5,60,7,24
graqm0106,2018-09-29T03:59:41.486117414Z,2,52,6,5,25,82,72,15,6,1,6,-28,1,4,62,7,25
graqm0106,2018-09-29T04:00:42.675886487Z,2,52,6,5,24,91,71,15,6,1,6,-69,1,4,61,6,24
graqm0106,2018-09-29T04:01:44.086294433Z,2,52,6,5,25,60,72,15,6,1,7,-31,1,4,60,8,25
graqm0106,2018-09-29T04:02:45.419804273Z,2,52,6,5,25,117,71,15,6,1,6,-41,1,5,62,8,25
graqm0106,2018-09-29T04:03:46.769518724Z,2,52,7,6,26,73,72,15,7,1,7,-58,1,6,60,8,26
graqm0106,2018-09-29T04:04:48.134012348Z,2,52,6,5,26,68,72,15,6,1,7,-5,1,5,61,7,26
graqm0106,2018-09-29T04:05:49.50434686Z,2,52,6,5,26,100,71,15,6,1,6,-65,1,5,62,7,26
graqm0106,2018-09-29T04:06:50.898730142Z,2,52,6,5,24,56,72,15,6,1,6,-40,1,4,60,7,24
graqm0106,2018-09-29T04:07:52.237828653Z,2,52,7,6,25,84,71,15,7,1,7,-26,1,5,62,7,25
graqm0106,2018-09-29T04:08:53.604420144Z,2,52,7,6,25,81,72,15,7,1,8,-69,1,6,61,9,25
graqm0106,2018-09-29T04:09:54.988838907Z,2,52,8,7,24,60,71,15,8,1,8,-40,1,5,60,9,24
graqm0106,2018-09-29T04:10:56.336296186Z,2,52,9,7,24,101,72,15,9,1,9,-51,1,6,62,10,24
graqm0106,2018-09-29T04:11:57.701480032Z,2,52,7,5,24,77,71,15,7,1,7,-59,1,5,60,8,24
graqm0106,2018-09-29T04:12:59.074524031Z,2,52,7,5,26,55,72,15,7,1,7,10,1,5,61,8,26
graqm0106,2018-09-29T04:14:00.44539936Z,2,52,8,7,25,100,72,15,8,1,9,-52,1,6,62,8,25
graqm0106,2018-09-29T04:15:01.812536069Z,2,52,8,7,24,60,71,15,8,1,8,-44,1,6,60,9,24
graqm0106,2018-09-29T04:16:03.183766109Z,2,52,7,6,24,64,72,15,7,1,7,-21,1,5,62,8,24
graqm0106,2018-09-29T04:17:04.542105636Z,2,52,7,6,25,85,71,15,7,1,7,-79,1,6,61,8,25
graqm0106,2018-09-29T04:18:05.894786682Z,2,52,7,6,23,60,72,15,7,1,7,-48,1,5,60,8,23
graqm0106,2018-09-29T04:19:07.268318105Z,2,52,7,6,25,102,71,15,7,1,8,-44,1,6,62,8,25
graqm0106,2018-09-29T04:21:47.908496853Z,2,52,7,5,25,102,188,15,7,1,8,-75,1,5,159,9,25
graqm0106,2018-09-29T04:22:48.886913109Z,2,52,7,6,23,39,71,15,7,1,8,-6,1,5,61,9,23
graqm0106,2018-09-29T04:23:50.012746393Z,2,52,9,7,23,36,71,15,9,1,10,-16,1,6,61,10,23
graqm0106,2018-09-29T04:24:50.94629621Z,2,52,7,6,24,52,71,15,7,1,8,-3,1,6,61,9,24
graqm0106,2018-09-29T04:25:52.066780823Z,2,52,8,7,23,32,71,15,8,1,8,9,1,6,61,8,23
graqm0106,2018-09-29T04:26:52.990403922Z,2,52,9,8,23,33,72,15,9,1,9,10,1,6,61,10,23
graqm0106,2018-09-29T04:27:54.076412028Z,2,52,8,7,23,36,71,15,8,1,8,9,1,6,61,11,23
graqm0106,2018-09-29T04:28:55.031184427Z,2,52,9,7,24,40,71,15,9,1,9,-15,1,7,61,10,24
graqm0106,2018-09-29T04:29:56.136088039Z,2,52,10,9,25,52,71,15,10,1,11,-4,1,7,61,10,25
graqm0106,2018-09-29T04:30:57.203338244Z,2,52,9,8,23,33,71,15,9,1,9,2,1,7,61,11,23
graqm0106,2018-09-29T04:31:58.150662704Z,2,52,10,9,23,38,71,15,10,1,10,5,1,7,61,10,23
graqm0106,2018-09-29T04:32:59.169831167Z,2,52,10,8,23,46,72,15,10,1,10,1,1,7,61,11,23
graqm0106,2018-09-29T04:34:00.188271507Z,2,52,8,7,24,48,71,15,8,1,8,-4,1,6,61,10,24
graqm0106,2018-09-29T04:35:01.221955135Z,2,52,9,7,24,53,71,15,9,1,9,-2,1,7,61,11,24
graqm0106,2018-09-29T04:36:02.248487835Z,2,52,9,8,24,36,71,15,9,1,10,6,1,7,61,10,24
graqm0106,2018-09-29T04:37:03.265771214Z,2,52,9,8,23,38,71,15,9,1,9,-6,1,7,61,10,23
graqm0106,2018-09-29T04:38:04.404612085Z,2,52,9,8,24,36,71,15,9,1,10,-5,1,7,61,10,24
graqm0106,2018-09-29T04:39:05.364560511Z,2,52,9,7,24,46,71,15,9,1,9,-9,1,7,61,10,24
graqm0106,2018-09-29T04:40:06.427735153Z,2,52,8,7,24,40,72,15,8,1,8,-12,1,7,61,10,24
graqm0106,2018-09-29T04:41:07.420055319Z,2,52,9,8,23,36,71,15,9,1,10,12,1,7,61,10,23
graqm0106,2018-09-29T04:42:08.506252199Z,2,52,9,8,25,42,71,15,9,1,10,8,1,7,61,11,25
graqm0106,2018-09-29T04:43:09.408000357Z,2,52,11,10,23,39,71,15,11,1,11,0,1,8,61,12,23
graqm0106,2018-09-29T04:44:10.443138198Z,2,52,9,8,22,33,71,15,9,1,9,-20,1,7,61,11,22
graqm0106,2018-09-29T04:45:11.637265644Z,2,52,10,9,21,41,71,15,10,1,10,-12,1,8,61,11,21
graqm0106,2018-09-29T04:46:12.503925875Z,2,52,10,9,21,37,71,15,10,1,10,4,1,7,61,11,21
graqm0106,2018-09-29T04:47:13.651578729Z,2,52,10,9,22,62,72,15,10,1,10,-3,1,8,61,11,22
graqm0106,2018-09-29T04:48:14.836248171Z,2,52,9,8,22,49,71,15,9,1,9,-24,1,7,61,11,22
graqm0106,2018-09-29T04:49:15.910900381Z,2,52,9,8,21,56,71,15,9,1,9,-15,1,7,62,10,21
graqm0106,2018-09-29T04:50:17.060882382Z,2,52,8,7,22,33,72,15,8,1,9,-11,1,6,60,9,22
graqm0106,2018-09-29T04:51:18.204071508Z,2,52,9,8,22,38,71,15,9,1,9,-20,1,6,61,9,22
graqm0106,2018-09-29T04:52:19.338795362Z,2,52,9,8,21,77,71,15,9,1,9,-15,1,7,62,9,21
graqm0106,2018-09-29T04:53:20.479672113Z,2,52,8,7,20,37,71,15,8,1,9,-12,1,6,60,8,20
graqm0106,2018-09-29T04:54:21.619410446Z,2,52,8,6,20,34,72,15,8,1,8,-24,1,6,61,9,20
graqm0106,2018-09-29T04:55:22.756661442Z,2,52,7,6,22,59,71,15,7,1,7,-21,1,5,62,7,22
graqm0106,2018-09-29T04:56:23.901619686Z,2,52,7,7,23,48,71,15,7,1,7,-9,1,6,60,9,23
graqm0106,2018-09-29T04:57:25.036912519Z,2,52,7,6,22,46,72,14,7,1,7,-25,1,6,61,8,22
graqm0106,2018-09-29T04:58:26.173332789Z,2,52,7,7,22,77,71,14,7,1,8,-8,1,5,61,8,22
graqm0106,2018-09-29T04:59:27.326393592Z,2,52,6,6,24,44,71,14,6,1,7,-12,1,5,61,8,24
graqm0106,2018-09-29T05:00:28.690721868Z,2,52,8,7,25,88,71,14,8,1,8,-29,1,5,61,9,25
graqm0106,2018-09-29T05:01:30.053247187Z,2,52,7,6,26,53,72,14,7,1,8,6,1,5,61,7,26
graqm0106,2018-09-29T05:02:31.434150394Z,2,52,8,7,23,106,71,14,8,1,9,-45,1,6,62,11,23
graqm0106,2018-09-29T05:03:32.78285037Z,2,52,7,6,26,70,71,14,7,1,8,-52,1,5,60,8,26
graqm0106,2018-09-29T05:04:34.274768936Z,2,52,6,6,24,85,72,14,6,1,7,-20,1,5,62,7,24
graqm0106,2018-09-29T05:05:35.520648715Z,2,52,6,5,24,91,71,14,6,1,7,-73,1,5,61,7,24
graqm0106,2018-09-29T05:06:36.886326935Z,2,52,7,6,24,56,72,14,7,1,7,-20,1,5,60,7,24
graqm0106,2018-09-29T05:07:38.263065909Z,2,52,7,5,24,92,72,14,7,1,7,-50,1,5,62,8,24
graqm0106,2018-09-29T05:08:39.627487888Z,2,52,5,4,23,64,71,14,5,1,6,-47,1,4,60,6,23
graqm0106,2018-09-29T05:09:41.000222134Z,2,52,6,5,24,49,72,14,6,1,6,1,1,4,61,8,24
graqm0106,2018-09-29T05:10:42.351814601Z,2,52,6,5,23,81,71,14,6,1,6,-54,1,5,62,8,23
graqm0106,2018-09-29T05:11:43.7192252Z,2,52,5,5,25,58,72,14,5,1,5,-52,1,4,60,6,25
graqm0106,2018-09-29T05:12:45.091650547Z,2,52,5,5,26,78,71,14,5,1,5,-29,1,4,62,7,26
graqm0106,2018-09-29T05:13:46.472836775Z,2,52,7,6,25,71,72,14,7,1,7,-66,1,5,61,7,25
graqm0106,2018-09-29T05:14:47.8289889Z,2,52,6,5,24,64,71,14,6,1,7,-40,1,5,60,7,24
graqm0106,2018-09-29T05:15:49.191982644Z,2,52,5,4,25,104,72,14,5,1,6,-37,1,4,62,6,25
graqm0106,2018-09-29T05:16:50.555588408Z,2,52,5,5,23,64,72,14,5,1,5,-61,1,4,60,6,23
graqm0106,2018-09-29T05:17:51.936181216Z,2,52,5,4,24,66,71,14,5,1,5,-14,1,4,61,6,24
graqm0106,2018-09-29T05:18:53.295709849Z,2,52,6,5,23,91,72,14,6,1,6,-72,1,4,62,7,23
graqm0106,2018-09-29T05:19:54.658322981Z,2,52,6,5,22,78,71,14,6,1,6,-44,1,5,60,7,22
graqm0106,2018-09-29T05:20:56.014580809Z,2,52,6,6,25,101,72,14,6,1,7,-30,1,5,62,7,25
graqm0106,2018-09-29T05:21:57.406522782Z,2,52,5,5,21,70,71,14,5,1,5,-68,1,4,60,6,21
graqm0106,2018-09-29T05:22:58.833473478Z,2,52,6,5,23,52,72,14,6,1,6,5,1,4,61,7,23
graqm0106,2018-09-29T05:24:00.125491346Z,2,52,5,4,23,101,71,14,5,1,6,-51,1,4,62,7,23
graqm0106,2018-09-29T05:25:01.490550056Z,2,52,6,6,23,75,72,14,6,1,7,-56,1,5,60,7,23
graqm0106,2018-09-29T05:26:02.852988982Z,2,52,6,5,24,79,71,14,6,1,6,-4,1,4,61,7,24
graqm0106,2018-09-29T05:27:04.215663416Z,2,52,6,6,23,89,72,14,6,1,7,-68,1,5,62,7,23
graqm0106,2018-09-29T05:28:05.585355675Z,2,52,6,5,23,65,72,14,6,1,6,-41,1,5,60,8,23
graqm0106,2018-09-29T05:29:06.955122013Z,2,52,5,4,21,89,71,14,5,1,6,-32,1,4,62,6,21
graqm0106,2018-09-29T05:30:08.316868439Z,2,52,6,6,22,73,72,14,6,1,7,-68,1,5,60,8,22
graqm0106,2018-09-29T05:31:09.677286521Z,2,52,6,5,22,52,71,14,6,1,6,7,1,5,61,8,22
graqm0106,2018-09-29T05:32:11.057832249Z,2,52,6,5,23,97,72,14,6,1,6,-44,1,5,62,8,23
graqm0106,2018-09-29T05:33:12.411380112Z,2,53,6,5,21,68,71,14,6,1,6,-51,1,4,60,7,21
graqm0106,2018-09-29T05:34:13.777234069Z,2,53,7,6,22,59,72,14,7,1,7,4,1,5,61,8,22
graqm0106,2018-09-29T05:35:15.151700702Z,2,53,7,6,22,77,71,14,7,1,7,-64,1,5,62,7,22
graqm0106,2018-09-29T05:36:16.510973648Z,2,53,6,5,19,65,72,14,6,1,7,-40,1,4,60,7,19
graqm0106,2018-09-29T05:37:17.88074693Z,2,53,7,6,21,81,72,14,7,1,7,-40,1,5,62,8,21
graqm0106,2018-09-29T05:38:19.242888468Z,2,53,5,4,17,66,71,14,5,1,5,-72,1,4,61,7,17
graqm0106,2018-09-29T05:39:20.617044391Z,2,53,7,5,22,59,72,14,7,1,7,-22,1,5,60,9,22
graqm0106,2018-09-29T05:40:21.978669613Z,2,53,7,6,21,91,71,14,7,1,7,-56,1,5,62,8,21
graqm0106,2018-09-29T05:41:23.337771853Z,2,53,8,7,19,72,72,14,8,1,8,-63,1,6,60,8,19
graqm0106,2018-09-29T05:42:24.716460722Z,2,53,8,7,21,66,71,14,8,1,8,-14,1,5,61,8,21
graqm0106,2018-09-29T05:43:26.080430118Z,2,53,7,6,21,92,72,14,7,1,8,-68,1,5,62,8,21
graqm0106,2018-09-29T05:44:27.447217105Z,2,53,8,7,21,53,71,14,8,1,8,-34,1,6,60,8,21
graqm0106,2018-09-29T05:45:28.804816197Z,2,53,7,6,21,83,72,14,7,1,8,-39,1,6,62,8,21
graqm0106,2018-09-29T05:46:30.169506153Z,2,53,7,6,20,62,71,14,7,1,7,-73,1,6,60,8,20
graqm0106,2018-09-29T05:47:31.534689624Z,2,53,7,7,20,48,72,14,7,1,8,10,1,6,61,8,20
graqm0106,2018-09-29T05:48:32.906442306Z,2,53,10,9,20,90,72,14,10,1,11,-53,1,6,62,11,20
graqm0106,2018-09-29T05:49:34.282822736Z,2,53,8,7,19,55,71,14,8,1,9,-73,1,6,60,9,19
graqm0106,2018-09-29T05:50:35.641756606Z,2,52,8,7,19,77,72,14,8,1,9,-25,1,6,62,9,19
graqm0106,2018-09-29T05:51:37.009777468Z,2,53,10,8,17,81,71,14,10,1,10,-86,1,7,61,12,17
graqm0106,2018-09-29T05:52:38.37719541Z,2,52,8,6,18,51,72,14,8,1,8,-40,1,6,60,10,18
graqm0106,2018-09-29T05:53:39.746542815Z,2,52,7,5,18,77,71,14,7,1,8,-50,1,5,62,9,18
graqm0106,2018-09-29T05:54:41.113534244Z,2,52,6,5,18,66,72,14,6,1,6,-75,1,5,60,7,18
graqm0106,2018-09-29T05:55:42.472818525Z,2,52,7,5,19,40,71,14,7,1,7,5,1,5,61,8,19
graqm0106,2018-09-29T05:56:43.840275569Z,2,52,7,6,19,101,72,14,7,1,8,-58,1,6,62,8,19
graqm0106,2018-09-29T05:57:45.201504513Z,2,52,7,5,20,56,71,14,7,1,7,-59,1,5,60,8,20
graqm0106,2018-09-29T05:58:46.568503142Z,2,52,7,6,21,54,72,14,7,1,8,-4,1,5,61,8,21
graqm0106,2018-09-29T05:59:47.936849514Z,2,52,7,6,21,93,71,14,7,1,7,-62,1,5,62,8,21
graqm0106,2018-09-29T06:00:49.311144277Z,2,52,7,6,21,60,72,14,7,1,7,-44,1,5,60,8,21
graqm0106,2018-09-29T06:01:50.672935639Z,2,52,6,6,19,66,72,14,6,1,6,-18,1,5,62,7,19
graqm0106,2018-09-29T06:02:52.038812061Z,2,52,7,6,19,78,71,14,7,1,7,-79,1,5,61,8,19
graqm0106,2018-09-29T06:03:53.399267577Z,2,53,7,5,20,51,72,14,7,1,7,-37,1,5,60,8,20
graqm0106,2018-09-29T06:04:54.768039972Z,2,53,6,5,22,93,71,14,6,1,6,-22,1,5,62,8,22
graqm0106,2018-09-29T06:05:56.140977273Z,2,53,6,5,18,71,72,14,6,1,6,-68,1,5,60,7,18
graqm0106,2018-09-29T06:06:57.497119437Z,2,53,6,6,19,64,71,14,6,1,7,-60,1,5,61,8,19
graqm0106,2018-09-29T06:07:58.934047291Z,2,53,8,7,19,100,72,14,8,1,8,-65,1,6,62,9,19
graqm0106,2018-09-29T06:09:00.226822723Z,2,53,7,6,17,56,71,14,7,1,8,-59,1,6,60,8,17
graqm0106,2018-09-29T06:10:01.613462064Z,2,53,8,7,19,59,72,14,8,1,9,-4,1,6,61,10,19
graqm0106,2018-09-29T06:11:02.95718123Z,2,53,8,6,18,76,71,14,8,1,8,-72,1,6,62,9,18
graqm0106,2018-09-29T06:12:04.328063966Z,2,53,8,7,17,63,72,14,8,1,8,-64,1,6,60,9,17
graqm0106,2018-09-29T06:13:05.689287793Z,2,53,8,7,18,69,72,14,8,1,9,-18,1,6,62,9,18
graqm0106,2018-09-29T06:14:07.06144037Z,2,53,8,7,18,73,71,14,8,1,8,-82,1,6,61,9,18
graqm0106,2018-09-29T06:15:08.42465816Z,2,53,10,8,19,54,72,14,10,1,10,-42,1,7,60,11,19
graqm0106,2018-09-29T06:16:10.069567683Z,2,53,12,9,21,78,72,14,12,1,13,-28,1,8,62,14,21
graqm0106,2018-09-29T06:17:11.695942111Z,2,53,9,8,21,89,71,14,9,1,10,-47,1,7,61,10,21
graqm0106,2018-09-29T06:18:13.071421295Z,2,53,9,7,20,97,72,14,9,1,9,-55,1,6,61,11,20
graqm0106,2018-09-29T06:19:14.440653278Z,2,53,9,7,19,58,71,14,9,1,9,-56,1,6,60,10,19
graqm0106,2018-09-29T06:20:15.807133175Z,2,53,8,7,21,52,72,14,8,1,9,-44,1,6,61,9,21
graqm0106,2018-09-29T06:21:17.173053808Z,2,53,9,8,23,90,72,14,9,1,9,-68,1,6,62,10,23
graqm0106,2018-09-29T06:22:18.534799507Z,2,53,7,5,23,52,71,14,7,1,7,-46,1,5,60,9,23
graqm0106,2018-09-29T06:23:19.906565328Z,2,53,8,6,23,90,72,13,8,1,8,-22,1,6,62,9,23
graqm0106,2018-09-29T06:24:21.281091537Z,2,53,6,5,22,69,71,13,6,1,7,-77,1,5,60,8,22
graqm0106,2018-09-29T06:25:22.629977024Z,2,53,6,5,18,55,72,13,6,1,7,3,1,5,61,8,18
graqm0106,2018-09-29T06:26:23.998518741Z,2,53,7,6,20,97,71,13,7,1,7,-44,1,5,62,8,20
graqm0106,2018-09-29T06:30:59.683843442Z,2,54,7,5,17,95,66,13,7,1,7,-85,1,5,18,9,17
graqm0106,2018-09-29T06:32:00.744205874Z,2,54,6,5,17,50,71,13,6,1,7,5,1,5,61,7,17
graqm0106,2018-09-29T06:33:01.85148511Z,2,54,7,6,14,31,71,13,7,1,7,2,1,5,61,8,14
graqm0106,2018-09-29T06:34:02.803918779Z,2,54,6,5,15,32,72,13,6,1,6,-12,1,4,61,7,15
graqm0106,2018-09-29T06:35:03.844771385Z,2,54,6,5,20,40,71,13,6,1,7,-18,1,5,61,7,20
graqm0106,2018-09-29T06:36:04.815028326Z,2,54,8,6,35,60,71,13,8,1,8,4,1,7,61,9,35
graqm0106,2018-09-29T06:37:05.953379059Z,2,54,7,5,27,44,71,13,7,1,8,12,1,6,61,9,27
graqm0106,2018-09-29T06:38:06.927458799Z,2,54,6,5,19,36,71,13,6,1,6,0,1,5,61,7,19
graqm0106,2018-09-29T06:39:07.920274322Z,2,53,7,5,18,32,71,13,7,1,7,-8,1,5,61,8,18
graqm0106,2018-09-29T06:40:08.918153108Z,2,53,7,6,16,36,71,13,7,1,7,-24,1,5,62,7,16
graqm0106,2018-09-29T06:41:09.966797723Z,2,53,6,5,17,30,72,13,6,1,6,3,1,5,60,7,17
graqm0106,2018-09-29T06:42:10.966766676Z,2,53,5,4,15,27,71,13,5,1,5,3,1,4,61,6,15
graqm0106,2018-09-29T06:43:12.10518757Z,2,53,7,5,16,44,71,13,7,1,7,-16,1,4,61,8,16
graqm0106,2018-09-29T06:44:13.088001373Z,2,53,8,6,16,36,71,13,8,1,8,-20,1,5,61,10,16
graqm0106,2018-09-29T06:45:14.072588632Z,2,53,6,5,17,27,71,13,6,1,6,5,1,5,61,6,17
graqm0106,2018-09-29T06:46:15.064247319Z,2,53,6,5,16,32,71,13,6,1,7,-5,1,5,61,8,16
graqm0106,2018-09-29T06:47:16.155072186Z,2,53,8,6,18,32,72,13,8,1,8,-20,1,5,61,9,18
graqm0106,2018-09-29T06:48:17.199754474Z,2,53,8,7,19,42,71,13,8,1,9,-20,1,6,61,9,19
graqm0106,2018-09-29T06:49:18.144520056Z,2,53,8,6,20,31,71,13,8,1,8,5,1,5,61,10,20
graqm0106,2018-09-29T06:50:19.194067699Z,2,53,8,7,18,37,71,13,8,1,8,-7,1,6,61,9,18
graqm0106,2018-09-29T06:51:20.254559894Z,2,53,7,6,17,37,71,13,7,1,8,-18,1,6,61,10,17
graqm0106,2018-09-29T06:52:21.284646213Z,2,53,8,7,17,52,71,13,8,1,9,-2,1,6,61,9,17
graqm0106,2018-09-29T06:53:22.355627944Z,2,53,8,7,16,28,71,13,8,1,8,0,1,6,61,8,16
graqm0106,2018-09-29T06:54:23.311201173Z,2,53,7,5,16,33,72,13,7,1,8,-4,1,5,61,9,16
graqm0106,2018-09-29T06:55:24.368406731Z,2,53,7,5,18,37,71,13,7,1,7,-16,1,5,61,9,18
graqm0106,2018-09-29T06:56:25.439923223Z,2,53,7,6,18,55,71,13,7,1,7,-8,1,5,61,9,18
graqm0106,2018-09-29T06:57:26.586559025Z,2,53,7,5,17,38,71,13,7,1,7,-11,1,5,61,8,17
graqm0106,2018-09-29T06:58:27.842293527Z,2,53,6,4,17,56,71,13,6,1,6,-36,1,4,61,7,17
graqm0106,2018-09-29T06:59:28.97275271Z,2,53,7,6,18,68,72,13,7,1,7,-4,1,4,61,8,18
graqm0106,2018-09-29T07:00:30.005474057Z,2,53,7,5,17,37,71,13,7,1,8,-19,1,5,61,9,17
graqm0106,2018-09-29T07:01:31.140838198Z,2,54,6,6,17,57,71,13,6,1,6,-36,1,5,62,7,17
graqm0106,2018-09-29T07:02:32.280804485Z,2,54,7,6,18,35,72,13,7,1,7,-20,1,4,60,7,18
graqm0106,2018-09-29T07:03:33.420161154Z,2,54,6,5,15,43,71,13,6,1,7,-38,1,5,61,7,15
graqm0106,2018-09-29T07:04:34.56317844Z,2,54,7,6,16,53,71,13,7,1,8,3,1,5,61,8,16
graqm0106,2018-09-29T07:05:35.696448013Z,2,54,6,5,15,42,71,13,6,1,7,-16,1,4,61,8,15
graqm0106,2018-09-29T07:06:36.893615935Z,2,54,6,5,16,60,71,13,6,1,7,-23,1,5,61,8,16
graqm0106,2018-09-29T07:07:37.974694434Z,2,54,6,6,15,28,71,13,6,1,6,-16,1,5,61,7,15
graqm0106,2018-09-29T07:08:39.175203064Z,2,54,6,5,15,53,72,13,6,1,6,-39,1,4,62,7,15
graqm0106,2018-09-29T07:09:40.495719144Z,2,54,6,5,17,39,71,13,6,1,6,-16,1,4,60,6,17
graqm0106,2018-09-29T07:10:41.844463529Z,2,54,6,5,17,74,71,13,6,1,6,-60,1,4,62,8,17
graqm0106,2018-09-29T07:11:43.20743137Z,2,54,6,5,16,59,72,13,6,1,6,-54,1,4,60,8,16
graqm0106,2018-09-29T07:12:44.576051955Z,2,54,6,5,17,60,72,13,6,1,6,-14,1,4,61,7,17
graqm0106,2018-09-29T07:13:45.998346977Z,2,54,7,5,16,91,71,13,7,1,7,-67,1,4,62,9,16
graqm0106,2018-09-29T07:14:47.367924808Z,2,54,6,4,14,49,72,13,6,1,6,-68,1,4,60,9,14
graqm0106,2018-09-29T07:20:55.504323793Z,2,54,6,4,15,73,71,13,6,1,6,-60,1,4,61,7,15
graqm0106,2018-09-29T07:21:56.878480671Z,2,54,6,5,15,45,72,13,6,1,6,-46,1,4,60,7,15
graqm0106,2018-09-29T07:22:58.244073074Z,2,54,6,5,16,60,71,13,6,1,7,-19,1,4,61,7,16
graqm0106,2018-09-29T07:23:59.610360699Z,2,54,7,6,18,77,72,13,7,1,7,-64,1,5,62,8,18
graqm0106,2018-09-29T07:25:00.968341558Z,2,54,7,5,16,53,72,13,7,1,7,-60,1,4,60,8,16
graqm0106,2018-09-29T07:26:02.639454461Z,2,54,6,5,16,55,71,13,6,1,7,-16,1,5,61,8,16
graqm0106,2018-09-29T07:27:03.962789609Z,2,54,6,5,15,58,72,13,6,1,6,-15,1,4,61,7,15
graqm0106,2018-09-29T07:28:05.334770217Z,2,54,5,5,16,63,71,13,5,1,6,-54,1,4,62,7,16
graqm0106,2018-09-29T07:29:06.81664325Z,2,54,5,5,14,54,72,13,5,1,6,-66,1,4,60,5,14
graqm0106,2018-09-29T07:30:08.079293277Z,2,54,6,4,16,59,72,13,6,1,7,-4,1,4,61,7,16
graqm0106,2018-09-29T07:31:09.431231468Z,2,54,4,4,18,97,71,13,4,1,5,-52,1,4,62,5,18
graqm0106,2018-09-29T07:32:10.797881732Z,2,54,6,5,16,62,72,13,6,1,6,-65,1,4,60,7,16
graqm0106,2018-09-29T07:33:12.168365918Z,2,54,6,6,16,38,71,13,6,1,7,1,1,4,61,7,16
graqm0106,2018-09-29T07:34:13.562305257Z,2,54,6,4,15,95,72,13,6,1,6,-51,1,4,62,7,15
graqm0106,2018-09-29T07:35:14.903961619Z,2,54,6,5,14,57,71,12,6,1,6,-71,1,4,60,6,14
graqm0106,2018-09-29T07:36:16.260187848Z,2,54,6,5,15,52,72,12,6,1,6,-64,1,4,61,7,15
graqm0106,2018-09-29T07:37:17.636967037Z,2,54,5,4,15,93,71,12,5,1,5,-60,1,4,62,5,15
graqm0106,2018-09-29T07:39:20.362271907Z,2,54,5,4,14,40,71,12,5,1,5,-41,1,4,60,6,14
graqm0106,2018-09-29T07:40:21.729404686Z,2,54,5,4,13,88,72,12,5,1,5,-48,1,4,62,6,13
graqm0106,2018-09-29T07:41:23.089740447Z,2,54,5,4,13,65,72,12,5,1,5,-80,1,4,61,6,13
graqm0106,2018-09-29T07:42:24.462498207Z,2,54,6,4,15,43,71,12,6,1,6,-46,1,4,60,6,15
graqm0106,2018-09-29T07:43:25.832790387Z,2,54,5,4,15,89,72,12,5,1,5,-40,1,4,62,6,15
graqm0106,2018-09-29T07:44:27.188788609Z,2,54,5,4,15,57,71,12,5,1,5,-78,1,4,61,6,15
graqm0106,2018-09-29T07:45:28.560113223Z,2,54,6,4,18,52,72,12,6,1,6,-53,1,4,60,7,18
graqm0106,2018-09-29T07:46:29.919932643Z,2,54,5,4,17,81,71,12,5,1,5,-40,1,4,62,6,17
graqm0106,2018-09-29T07:47:31.285696009Z,2,54,6,5,15,69,72,12,6,1,6,-75,1,4,61,7,15
graqm0106,2018-09-29T07:48:32.655845515Z,2,55,6,5,14,44,71,12,6,1,6,-54,1,4,60,7,14
graqm0106,2018-09-29T07:49:34.027175459Z,2,55,6,5,14,81,72,12,6,1,6,-35,1,4,62,6,14
graqm0106,2018-09-29T07:50:35.387077137Z,2,55,5,4,15,73,71,12,5,1,5,-81,1,4,61,6,15
graqm0106,2018-09-29T07:51:36.762140901Z,2,55,5,4,13,40,72,12,5,1,5,-58,1,4,60,6,13
graqm0106,2018-09-29T07:52:38.122176683Z,2,55,5,4,16,79,72,12,5,1,5,-40,1,3,62,5,16
graqm0106,2018-09-29T07:53:39.489614702Z,2,55,5,5,16,70,71,12,5,1,6,-75,1,4,61,6,16
